stop_id,stop_lat,stop_lon,stop_desc
517037,3.415675544,-76.5595781425,Kr 52 entre Dg 50 y 51
517223,3.4170736488,-76.5602062968,Cl 7 Oe entre Kr 51A y 52
517034,3.4168985676,-76.5561753428,Cl 3 Oe entre Dg 51 y 50
517035,3.4162430222,-76.5580370473,Dg 50 entre Cl 6 y 7
517059,3.4178332023,-76.5544442247,Cl 1 entre Kr 50 y Dg 51
517061,3.4213076097,-76.5532235468,Cl 1 entre Kr 44 y 45
517222,3.4171216436,-76.5592607814,Cl 7 Oe entre Kr 52 y 51A
517269,3.4230031156,-76.5530346626,Cl 1 entre Kr 42A y 43A
517038,3.4154954282,-76.5584498597,Dg 51 entre Cl 8 y 7
517150,3.4148169894,-76.5612550641,Dg 51 con Cl 10 Oe
517203,3.4134609943,-76.5629026388,Dg 51 entre Cl 13A Oe y 14 Oe
517204,3.4129258463,-76.5633844231,Dg 51 entre Cl 14 Oe y 13A Oe
517205,3.4146578084,-76.5615361194,Dg 51 entre Cl 11 Oe y 10 Oe
517225,3.4123222559,-76.565938267,Dg 51 con Cl 17 Oe Inicio
517278,3.4148907166,-76.5604198439,Dg 51 entre Cl 10 Oe y 9 Oe
517217,3.4101160321,-76.5715750269,Vía La Sirena - Colegio Ideas_1
517218,3.4096704266,-76.572652218,Vía La Sirena_1
517219,3.407832078,-76.575054435,La Sirena Fin de ruta
517220,3.4078392111,-76.5749763384,La Sirena Inicio de ruta
517221,3.4096263221,-76.5726295634,Vía La Sirena_2
517224,3.412395208,-76.5659587013,Dg 51 con Cl 17 Oe
517229,3.4089568852,-76.5745512882,Vía a La Sirena - Los Monos_1
517230,3.4088148739,-76.5745574193,Vía a La Sirena - Los Monos_2
519075,3.4480452136,-76.5564863209,Kr 1 entre Kr 2A y 2B
519122,3.4471621105,-76.5586521087,Kr 1 con Kr 4_1
519123,3.4476821954,-76.5615050885,Kr 1 Zoo Entrada 2_1
519124,3.4479362882,-76.5635767534,Kr 1 Sector Atenas
519125,3.447673844,-76.5617006121,Kr 1 Zoo Entrada 2_2
519126,3.4470656387,-76.5587568559,Kr 1 con Kr 4_2
502900,3.4373176283,-76.5176653582,PRIMITIVO B1
502901,3.4374957095,-76.5177246147,PRIMITIVO A1
518075,3.4365425221,-76.5146593574,Kr 23 entre Cl 28A y 28
518082,3.4362681983,-76.5169360157,Kr 23 entre Kr 18 y Cl 25
518152,3.4379773305,-76.5147875146,Cl 33A entre Kr 17F4 y 17F5
518097,3.4429454762,-76.5163511429,Kr 17 Bis con Cl 29
518098,3.4395408063,-76.514288491,Cl 30 entre Kr 17F y Cl 33A
518105,3.4410456779,-76.5149863866,Cl 30 entre Kr 17D y 17F
518022,3.4386215056,-76.5066752688,Kr 23 entre Cl 36 y 34
518024,3.4392980309,-76.5048313393,Kr 23 entre Cl 41 y 39
518157,3.441099996,-76.5019999651,Cl 44 entre Kr 20 y 22
518018,3.4370881781,-76.5120680408,Kr 23 con Cl 33E
